State,Year,1: Opportunity,1A: Poverty,1B: Employment,1C: Community basics,1Cii: Communications infrastructure,1D: Entrepreneurship,2: Health & Environment,2A: Physical health,2B: Mental and emotional health,2C: Environmental health,3: Freedom,3A: Political freedom,4: Community & Relationships,4A: Community life,4Aii: Religious Engagement,4B: Family life,4Bi: Prevalence of marriage,4Bii: Prevalence of divorce,5: Living Standard,5A: Current living standard,5Aii: Perceived current living standard,5B: Improvement in living standard,5Bii: Perceived improvement in living standard,6: Peace & Security,Summary Score
Kuwait,2010,7.0169236263764,,6.9106733684147255,7.366738168149104,5.342856336298208,7.500282968941771,8.52796469626215,9.070797887028274,8.999008450155841,7.514087751602332,4.287260268175155,3.6,5.795814820203013,5.784097378255411,7.988194756510822,5.807532262150616,6.019490998744782,6.840823541880191,5.884190260735648,8.834996773039947,,2.9315516351041184,5.15,7.431140875717712,6.489225275053385
Kyrgyz Republic,2010,6.636028054884133,5.517850321951049,5.502837982547824,7.502089847840705,5.080039695681411,8.23736212208109,6.480223863539702,7.960714105767942,7.3297258177575495,4.150231667093613,3.2375,3.1166666666666667,5.1014282967247215,3.5932926087871135,3.986585217574228,6.609563984662329,7.407531123043637,6.090866210457987,3.880343185295423,3.9228383708282117,,3.7582436520209828,2.15,4.375254050725451,4.949766438118347
Lao Pdr,2010,6.184957195524588,3.094046673140976,8.177978163265516,5.360256942254783,3.4502878845095664,7.419170865628338,5.472947389060361,6.309067726970396,8.205,1.9047744402106883,2.5916666666666663,0.1,6.93039751238117,5.802125307240001,7.179250614480002,8.058669717522339,8.848689262649097,8.680788733868225,6.882979465833088,5.826419891971287,,7.934740742041076,8.641666666666664,6.860562443969123,5.820820523981604
Latvia,2010,6.604041141346737,7.915854073197208,2.5411829684010754,9.458477834943633,8.938874124432719,7.669690830191764,6.491988786842175,8.795740875492978,5.6303003894092045,5.049925095624343,5.97483353774454,4.866666666666667,3.667145277034096,2.583392146064034,2.6167842921280693,4.750898408004158,4.771001281208239,2.2935624068281304,2.574493851521807,4.599758432293148,,0.5041666666666667,1.0083333333333333,6.505155573237077,5.300307745812881
Lebanon,2010,5.910651685183415,,3.5331431913282607,6.747755711403027,4.534267422806054,7.761707838002374,7.7594264815142155,8.759463566980756,6.855,7.663815877561892,6.595833333333333,3.0166666666666666,5.576122922820037,4.768327284548299,6.096654569096598,6.383918561091774,6.947593415474801,7.424628486458082,4.807779139004184,4.65256043417387,,4.960138079469269,2.25,5.834436257685062,6.073845304137259
Lesotho,2010,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,2010,4.4574574639433475,1.678533173794547,5.767278681655065,3.1866917626052835,2.079274525210567,8.144783701661847,5.090539965886808,5.790309393674496,7.57,1.9113105039859273,6.808333333333334,4.033333333333333,5.894361395103665,6.493729923662618,8.317459847325235,5.294992866544712,4.886589592806219,8.680788733868225,3.8574004341381714,1.5500524021795212,,6.190246324039773,4.2,5.452481797201325,5.2559695203255865
Libya,2010,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,2010,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,2010,6.493840739178367,8.10410798028443,2.694898266738679,9.306551882511775,8.643326765023543,7.443645566356952,6.832376792866806,8.841708602810723,4.173333333333333,7.482088442456363,7.497350544259848,5.65,3.636351279924801,2.4619598084600542,3.1239196169201082,4.810742751389547,5.1622570103956615,2.300473578018254,2.898120333756002,4.305448342308909,,1.4717772876533557,0.55,6.619621042651408,5.658128205559257
Luxembourg,2010,8.295542857533137,10.0,5.124916143346395,10.0,10.0,8.462798144319287,8.817435435232042,9.507508716380052,8.594999999999999,8.349797589316076,8.659792432717365,6.55,5.000052948987191,3.6598011798263292,2.959602359652657,6.340304718148054,5.079165794391819,4.735742046018156,5.953565220091064,9.258720930232558,,2.6407283166073525,2.85,8.869480868257797,7.598677932357591
"Macedonia, Fyr",2010,6.229729780869365,6.756465621709891,1.5629096723797713,8.53899143454024,7.3543103135249215,8.540282175716925,6.9726742527437,8.720897125441262,6.545860163551764,5.651265469238074,5.112500000000001,3.8833333333333337,5.801362656404798,3.6954423648848285,5.260884729769657,7.9072829479247675,6.852243053473898,7.652008719827993,4.246112417143209,4.625844964568129,,3.851899314084674,2.45,6.205924297929431,5.761674718254947
Madagascar,2010,5.841822108077909,1.6992278678978674,8.749404453812394,4.21009342287862,1.9720968457572392,9.210384795800664,5.1076033776701255,6.362251976933242,7.361666666666666,1.598891489410467,3.394803777789872,0.9166666666666667,5.598566143895448,4.358086105459604,7.302838877585874,6.839046182331293,7.8361526803559185,9.999999999999998,3.0410503969979823,2.3104789504443857,,3.782587708180868,4.483333333333333,5.510284313225854,4.7534086915970315
Malawi,2010,5.349246802198827,1.962678221244881,7.586360089617623,3.6188404010910693,1.10670880218214,7.478355299040565,5.5230002767358615,6.252898162269596,7.6175,2.6986026679379904,6.8168272064007285,4.983333333333333,5.9945496837733145,5.835064380872851,7.940128761745702,6.1540349866737785,8.45247929566481,7.361577467736451,3.961431769616988,3.2582159305872374,,4.68755054056018,5.775,6.2857285628238415,5.6604755144808125
Malaysia,2010,7.375785193147458,7.414188757030874,5.57445159434325,7.815104990114498,6.318421980228999,8.205180624248664,8.232173646159103,8.739040735759254,8.685,7.27248020271805,4.405318035290543,2.9,6.417739023459944,5.110252671627339,7.330505343254677,7.725225375292552,6.999709416722421,8.680788733868225,5.565699246432625,6.240917978492655,,4.940962956547349,4.9,7.078976729789759,6.517000821941152
Maldives,2010,,,,,,,,,,,,,,,,,,,,,,,,,
Mali,2010,4.548011048323582,2.2452011364673825,5.300333924631859,2.8352275644130343,2.5604801288260686,8.369292616105637,5.265070397123115,6.213865308950142,7.99,1.5913458824192046,7.059900666057634,5.066666666666667,6.413616661724065,5.0668336535751,7.823667307150199,7.7603996698730295,8.716619273654336,8.680788733868225,4.204034471605833,2.6339197175315476,,5.80212120936499,6.550000000000001,6.451432292755453,5.662255130607328
Malta,2010,6.238400339988852,,3.887046519966553,9.6181545,10.0,,8.513179063679706,9.349739601723044,7.84,8.349797589316076,8.113156601739549,5.35,7.3121553328823214,5.989503076755906,7.509006153511812,8.634807589008737,6.423579856195085,9.999999999999998,4.6990116540869815,6.040597323264446,,3.3599851206843865,2.2,7.054745843526294,6.988274469944516
Marshall Islands,2010,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,2010,4.4164261699306975,4.080401692933225,1.3228455746438013,5.0336045122102515,4.273147388056867,7.765279069866209,5.643154930675004,6.657610771165461,8.585,1.6868540208595497,2.8916666666666666,1.6333333333333333,5.7204191583082125,5.525491726331859,7.850983452663719,5.915346590284565,6.735569438732896,3.40394366934113,4.253545792053471,4.0610207012159165,,4.466379083682998,5.050000000000001,5.780349740431177,4.789266064433827
Mauritius,2010,7.329914567099598,,4.6773252804513925,7.573105973097114,6.3028065825578645,9.739312447750288,7.570165226639861,8.668609492592076,,6.471720960687645,9.069600524705741,10.0,6.220718491622747,,,6.220718491622747,5.966951704159201,6.474485279086295,6.385728241230248,6.711110340891156,,6.0603461415693385,,7.62553659275452,7.366943940675452
Mexico,2010,6.9692323101831235,7.262595209533583,5.459072751824136,7.775153667499538,6.243413334999076,8.229339922058356,7.297539711704445,8.893927945694738,8.618078582554768,4.380612606863829,4.927249623677187,3.6833333333333336,5.543779334517856,4.52824600110374,5.686492002207482,6.55931266793197,5.066214091955143,7.739344893218825,4.865090172824912,6.1409144494588395,,3.614942679079554,3.5999999999999996,4.335310370557719,5.666596865061992
"Micronesia, Fed. Sts.",2010,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,2010,6.1183467897787995,6.699885368434267,2.8015564248117015,8.04601718163247,6.21601536326494,8.594274974015558,6.106946167669707,8.304459115752032,6.091670054518102,3.9247093327389897,5.225,3.7333333333333334,4.5928062188124885,3.5768075959697563,4.383615191939512,5.608804841655221,6.587943034986443,4.051496561297919,3.684263041602419,3.499274569613493,,3.898525745733677,2.15,5.379046030630042,5.188231611186481
Mongolia,2010,5.892764917569716,4.024979158196363,5.226370384523824,7.517387546331185,5.295431910844188,8.375087498797205,5.7912015380372,6.974514920429513,7.840000000000001,2.5590896936820866,5.925000000000001,4.766666666666667,5.229970666592249,3.142222167006262,2.7944443340125247,7.317719166178235,4.85912731327707,6.660242293823405,4.313434870454993,3.8337098107080374,,4.762907040825702,3.8,5.64916716230496,5.464974559010312
Montenegro,2010,5.892731882072717,7.94985107281146,0.7453916303746557,6.692588664496862,6.692588664496862,8.255828042680603,6.826784686224213,8.861950696796747,6.458857632399562,5.159545729476329,6.841666666666667,3.7333333333333334,5.092864064945195,2.782752951628683,3.945505903257365,7.402975178261706,5.787414162517447,6.9857763414043355,4.315520931208353,5.010370794025006,,3.615704247529158,2.65,6.757104523108588,5.954253386027354
Morocco,2010,5.648962731656566,6.2388603926242805,3.4526161341078017,5.738376395059251,5.3183612901185,8.634960736491491,6.299210337959818,8.143336956236956,7.295,3.4592940576424973,3.8816187625997562,2.066666666666667,5.804980503689632,4.942883850900443,7.165767701800885,6.667077156478819,6.339359471748608,7.361577467736452,5.31113753752484,5.19989907828874,,5.425336064507062,4.85,6.044702631193782,5.498159190518192
Mozambique,2010,4.942170208568051,2.000958392071342,4.71912214004913,3.351377597027739,1.644374194055478,8.849392913692045,4.848335686877137,4.905477568637234,7.926666666666665,1.7128628253275122,6.366666666666666,2.8333333333333335,4.737173433072472,4.605567705386924,7.111135410773848,4.868779160758022,2.9055397578847786,9.120525822578816,4.257972847441667,2.7909713276284487,,5.7237463611177795,5.183333333333334,5.935766669518949,5.181493482202737
Myanmar,2010,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,2010,5.700143167646745,3.979129168253514,4.311643774610993,6.12595386188452,4.603247723769041,7.493989033484697,6.000982569598545,6.416770409107829,8.5,3.0861772996878067,7.4313083225622645,4.816666666666667,4.840722070999123,4.775233953452847,6.800467906905695,4.9062101885453995,3.3017497248690666,7.361577467736452,6.015691826630706,6.01679892429854,,6.014444177717094,7.300000000000001,7.012666120580125,6.166666233450712
Nepal,2010,5.54613229245414,3.4918505892679232,5.964747013183523,3.655301165068364,1.6612936301367283,7.958762694750884,5.213850190246167,7.1597551636868335,6.615,1.8667954070516688,4.099540326148438,4.9,6.030364966873458,4.709526126217423,6.439052252434845,7.351203807529493,8.8486892626491,9.999999999999998,4.919673121292736,4.20096941954461,,5.619034769534604,5.0,5.198688760633745,5.172228002222811
Netherlands,2010,8.980226484067007,10.0,8.286018624027193,10.0,10.0,8.695113796307835,8.69387849789187,9.481529493144105,8.250308411215428,8.349797589316076,8.528620770006667,5.8,5.312912973316386,4.076458140829155,2.71291628165831,6.549367805803616,5.407013718262403,5.526460269109608,5.988342521572784,8.612049403887534,,3.3514206610022947,3.0,8.580790501511052,7.68014018748718
New Zealand,2010,8.053088164061737,7.999668026888408,5.994575222547377,9.903201783062677,9.903201783062677,8.817995787810224,8.501634566280499,9.503575946892195,7.799204906542758,8.202122845406542,8.933938646453438,7.2,5.03173558026371,4.127957584952188,2.575915169904377,5.935513575575232,4.971522330940305,4.864319406343463,5.773518401114038,7.14437778845108,,4.435399154872701,5.550000000000001,8.74805894071653,7.5098839998711755
Nicaragua,2010,5.903412954054604,5.105609088599188,5.098212938800699,5.837460067220507,3.8746221344410117,6.975782675652623,6.321160729297304,7.864764974662676,8.17,2.9287172132292376,4.513325864436018,3.4,5.619480845930541,4.591025824720626,6.522051649441253,6.647935867140457,3.5975901101988588,8.615192764633278,4.020509864683255,4.185646203717258,,3.866862425924643,3.45,5.174326094369851,5.267807238828232
Niger,2010,4.656605699829786,2.390543224067449,6.621820733585711,2.0593197909197483,1.2513975818394965,7.50134475057602,5.329721793574344,6.363294001765901,8.33,1.2958713789571348,6.230226896544734,2.2666666666666666,6.446500114117462,5.1419007600941535,8.193801520188307,7.751099468140769,8.716619273654336,7.361577467736451,4.536282543374079,2.942919809697457,,6.1293994537638445,7.250000000000001,6.585577914845064,5.63453482454748
Nigeria,2010,4.794790629726237,1.9228786088140077,5.055605257541075,4.015815981494236,2.9238659629884736,7.959653300781869,5.49576573139434,6.355117004061325,8.705,1.4271801901216967,3.8440115173024645,2.7,6.474340710597002,6.862346744367847,8.984693488735696,6.086334676826155,6.603499449738133,8.680788733868225,4.348802385204526,3.5645311473950674,,5.142154299065161,3.95,3.0995100441061525,4.677583321120118
Norway,2010,8.35761878891473,10.0,6.327169305075982,10.0,10.0,8.59092463949766,8.62079750153393,9.509913879459571,8.002681035826145,8.349797589316076,8.617596842666416,6.35,4.574234748103773,3.0608485977668374,1.616697195533676,6.0876208984407105,5.047707650114519,4.130658271772919,6.660681454072518,9.155654742195466,,4.164522176279044,5.175,8.952436769147766,7.630455578099609
Oman,2010,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,2010,5.004559621169626,3.5029358399454447,4.646339016657413,4.285121208073079,3.080978416146158,7.418402041172193,5.264957759086704,6.547467536279833,7.115,2.1324057409802757,3.1339049472171965,3.0,6.427519443021932,5.480935159979717,6.781870319959435,7.374103726064146,8.320409306670047,9.999999999999998,3.5599433263400795,3.7559812958971492,,3.301935454378664,2.45,2.7132060053009046,4.357313839673838
Palau,2010,,,,,,,,,,,,,,,,,,,,,,,,,
Panama,2010,7.153290699935495,6.420059222728647,5.730505081346552,7.953767433828521,6.4981228676570435,8.792121761773755,7.126850144199326,8.75293130799509,8.75001140965766,3.877607714945231,7.784413181307368,6.25,5.537384723844292,4.690208868949973,6.110417737899942,6.384560578738613,3.3221828216376146,7.424094582446679,6.140487250514845,6.022199237630906,,6.2280246283764695,5.5,5.763514566151706,6.586533872284211
Papua New Guinea,2010,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,2010,6.853035891585369,6.125797276892444,6.416620982406915,7.161070745382275,4.9350494907645475,8.281690453245218,6.626371180596983,7.806608454869567,8.787025350467522,3.285479736453862,6.958803839219804,4.433333333333334,6.399185230693839,5.433146463826819,7.05629292765364,7.365223997560858,5.811079515769557,8.680788733868225,4.949842254074997,4.679928719754237,,5.374387919205811,5.0,5.7604431950403,6.273211503897373
Peru,2010,6.967058966761149,6.385167632007144,7.4845124232815365,7.299303463320714,5.639525926641426,8.476311315196353,6.662450668593057,8.505631547097845,8.335,3.1467204586813264,6.168100252460628,4.466666666666667,5.471588663972975,4.541235762433627,6.302471524867255,6.401941565512324,3.055334171393066,9.62385143545911,5.341898912700441,5.117647105864796,,5.555444735824622,4.15,5.440478331315082,6.0135458496893355
Philippines,2010,6.5815835103718925,4.558328776652933,5.476504373056562,7.314454768362106,5.086899536724211,8.00862963378786,6.680822356944691,7.597796558091739,8.763630334891102,3.681040177851228,7.301100497214077,3.9833333333333334,6.574207381067452,6.010057165220013,7.810114330440027,7.13835759691489,7.395919383706709,9.999999999999998,4.976443465064628,4.701446062597933,,5.252019612022684,5.05,4.29524373572755,6.07216596483364
Poland,2010,6.93556136547092,8.566139806417365,3.9660456923018574,8.807460932749922,7.643507151214132,7.868160395885462,7.606320926823696,9.020669276091752,6.9457596183809125,6.852533885998426,8.181906668285466,6.1,5.906096521884894,4.889999185617141,6.549998371234282,6.922193858152646,5.910416118638644,6.064960505352343,5.358400495703701,6.052314226381302,,4.648751095959847,3.3,7.278447939697469,6.8763854342290145
Portugal,2010,7.184371268978185,6.917043815183243,4.449276025339705,9.263325063930736,9.020669477861473,8.732211440437244,8.21504070534356,9.339963313094632,7.395686526480167,7.909472276455879,8.072558710952126,6.7,4.729541962994395,3.412242411461772,4.644484822923545,6.046841514527017,5.191281113107433,4.13735977584953,3.901285774134039,5.314903897350869,,2.450400216917256,1.1,7.2640965053419295,6.557424735839894
Puerto Rico,2010,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,2010,8.702521717558701,10.0,9.17396134423552,8.137623737252728,6.646873474505454,9.046023506305254,8.87899131824109,9.50687936384942,8.78029700155777,8.349797589316076,3.404166666666667,1.8333333333333335,6.401676978563077,6.32351251591661,8.187025031833219,6.479841441209544,5.118871736182121,7.840811146236968,7.75006156353059,9.199193548387097,,6.295810256098234,8.3,8.649124226763282,7.2973547604649
